N	Adj	Num	Det
dogs	brown	two	these
dogs	brown	two	those
dogs	brown	five	these
dogs	brown	five	those
dogs	brown	three	these
dogs	brown	three	those
dogs	brown	four	these
dogs	brown	four	those
dogs	old	seven	these
dogs	old	eight	these
dogs	old	eight	those
dogs	old	nine	these
dogs	old	nine	those
dogs	old	six	these
dogs	old	six	those
dogs	old	two	these
dogs	old	two	those
dogs	old	five	these
dogs	old	five	those
dogs	old	three	these
dogs	old	three	those
dogs	old	four	these
dogs	old	four	those
dogs	small	seven	these
dogs	small	seven	those
dogs	small	eight	these
dogs	small	eight	those
dogs	small	nine	these
dogs	small	nine	those
dogs	small	six	these
dogs	small	six	those
dogs	small	two	these
dogs	small	two	those
dogs	small	five	these
dogs	small	five	those
dogs	small	four	these
dogs	small	four	those
dogs	grey	seven	these
dogs	grey	seven	those
dogs	grey	eight	these
dogs	grey	nine	these
dogs	grey	six	these
dogs	grey	six	those
dogs	grey	two	these
dogs	grey	two	those
dogs	grey	five	these
dogs	grey	five	those
dogs	grey	three	these
dogs	grey	three	those
dogs	grey	four	these
dogs	grey	four	those
chairs	big	seven	these
chairs	big	seven	those
chairs	big	eight	these
chairs	big	eight	those
chairs	big	nine	these
chairs	big	nine	those
chairs	big	six	these
chairs	big	six	those
chairs	big	two	these
chairs	big	two	those
chairs	big	five	these
chairs	big	five	those
chairs	big	three	these
chairs	big	three	those
chairs	big	four	these
chairs	big	four	those
chairs	new	seven	these
chairs	new	seven	those
chairs	new	eight	those
chairs	new	nine	those
chairs	new	six	these
chairs	new	six	those
chairs	new	two	these
chairs	new	two	those
chairs	new	five	these
chairs	new	five	those
chairs	new	three	these
chairs	new	three	those
chairs	new	four	these
chairs	new	four	those
chairs	white	seven	these
chairs	white	seven	those
chairs	white	eight	these
chairs	white	eight	those
chairs	white	nine	these
chairs	white	nine	those
chairs	white	six	those
chairs	white	two	these
chairs	white	two	those
chairs	white	five	these
chairs	white	five	those
chairs	white	three	those
chairs	white	four	these
chairs	white	four	those
chairs	black	seven	these
chairs	black	seven	those
chairs	black	nine	these
chairs	black	nine	those
chairs	black	six	these
chairs	black	six	those
chairs	black	two	these
chairs	black	two	those
chairs	black	five	these
chairs	black	five	those
chairs	black	three	these
chairs	black	three	those
chairs	black	four	these
chairs	black	four	those
chairs	brown	seven	these
chairs	brown	seven	those
chairs	brown	eight	these
chairs	brown	eight	those
chairs	brown	nine	these
chairs	brown	nine	those
chairs	brown	six	these
chairs	brown	six	those
chairs	brown	two	these
chairs	brown	two	those
chairs	brown	five	these
chairs	brown	five	those
chairs	brown	three	these
chairs	brown	three	those
chairs	brown	four	these
chairs	brown	four	those
chairs	old	seven	these
chairs	old	seven	those
chairs	old	eight	these
chairs	old	eight	those
chairs	old	nine	these
chairs	old	nine	those
chairs	old	six	these
chairs	old	six	those
chairs	old	two	these
chairs	old	two	those
chairs	old	five	these
chairs	old	five	those
chairs	old	three	these
chairs	old	three	those
chairs	old	four	these
chairs	old	four	those
chairs	small	seven	these
chairs	small	seven	those
chairs	small	eight	these
chairs	small	eight	those
chairs	small	nine	these
chairs	small	nine	those
chairs	small	six	these
chairs	small	six	those
chairs	small	two	these
chairs	small	five	these
chairs	small	five	those
chairs	small	three	these
chairs	small	three	those
chairs	small	four	these
chairs	small	four	those
chairs	grey	seven	these
chairs	grey	eight	these
chairs	grey	nine	these
chairs	grey	nine	those
chairs	grey	six	these
chairs	grey	six	those
chairs	grey	two	those
chairs	grey	five	these
chairs	grey	five	those
chairs	grey	three	these
chairs	grey	three	those
chairs	grey	four	these
chairs	grey	four	those
birds	big	seven	these
birds	big	seven	those
birds	big	eight	these
birds	big	eight	those
birds	big	nine	these
birds	big	nine	those
birds	big	six	these
birds	big	six	those
birds	big	two	these
birds	big	two	those
birds	big	five	those
birds	big	three	these
birds	big	three	those
birds	big	four	these
birds	big	four	those
birds	new	seven	these
birds	new	seven	those
birds	new	eight	these
birds	new	eight	those
birds	new	nine	these
birds	new	nine	those
birds	new	six	these
birds	new	two	these
birds	new	two	those
birds	new	five	those
birds	new	three	these
birds	new	three	those
birds	new	four	those
birds	white	seven	these
birds	white	seven	those
birds	white	eight	these
birds	white	nine	these
birds	white	nine	those
birds	white	six	those
birds	white	two	these
birds	white	two	those
birds	white	five	those
birds	white	three	these
birds	white	three	those
birds	white	four	these
birds	white	four	those
birds	black	seven	these
birds	black	seven	those
birds	black	eight	these
birds	black	eight	those
birds	black	nine	these
birds	black	nine	those
birds	black	six	these
birds	black	two	these
birds	black	five	these
birds	black	five	those
birds	black	three	these
birds	black	four	these
birds	black	four	those
birds	brown	seven	these
birds	brown	eight	these
birds	brown	eight	those
birds	brown	nine	these
birds	brown	nine	those
birds	brown	six	these
birds	brown	six	those
birds	brown	two	these
birds	brown	two	those
birds	brown	five	these
birds	brown	five	those
birds	brown	three	these
birds	brown	three	those
birds	brown	four	those
birds	old	seven	these
birds	old	seven	those
birds	old	eight	these
birds	old	nine	these
birds	old	nine	those
birds	old	six	these
birds	old	six	those
birds	old	two	those
birds	old	five	these
birds	old	five	those
birds	old	three	those
birds	old	four	these
birds	old	four	those
birds	small	seven	these
birds	small	eight	these
birds	small	eight	those
birds	small	nine	these
birds	small	nine	those
birds	small	six	these
birds	small	six	those
birds	small	two	these
birds	small	two	those
birds	small	five	these
birds	small	five	those
birds	small	three	these
birds	small	three	those
birds	small	four	these
birds	small	four	those
birds	grey	seven	these
birds	grey	seven	those
birds	grey	eight	these
birds	grey	eight	those
birds	grey	nine	these
birds	grey	nine	those
birds	grey	six	these
birds	grey	six	those
birds	grey	two	these
birds	grey	two	those
birds	grey	five	these
birds	grey	five	those
birds	grey	three	these
birds	grey	three	those
tables	big	seven	these
tables	big	seven	those
tables	big	eight	these
tables	big	eight	those
tables	big	nine	these
tables	big	nine	those
tables	big	six	those
tables	big	two	these
tables	big	two	those
tables	big	five	these
tables	big	five	those
tables	big	three	these
tables	big	three	those
tables	big	four	these
tables	big	four	those
tables	new	seven	these
tables	new	seven	those
tables	new	eight	these
tables	new	eight	those
tables	new	nine	these
tables	new	six	these
tables	new	six	those
tables	new	two	these
tables	new	five	these
tables	new	five	those
tables	new	three	these
tables	new	three	those
tables	new	four	these
tables	new	four	those
tables	white	seven	these
tables	white	eight	these
tables	white	eight	those
tables	white	nine	these
tables	white	nine	those
tables	white	six	these
tables	white	six	those
tables	white	two	these
tables	white	two	those
tables	white	five	these
tables	white	five	those
tables	white	three	these
tables	white	three	those
tables	white	four	these
tables	white	four	those
tables	black	seven	these
tables	black	seven	those
tables	black	eight	these
tables	black	eight	those
tables	black	nine	these
tables	black	nine	those
tables	black	six	these
tables	black	two	these
tables	black	two	those
tables	black	five	these
tables	black	five	those
tables	black	three	these
tables	black	three	those
tables	black	four	these
tables	black	four	those
tables	brown	seven	these
tables	brown	eight	these
tables	brown	eight	those
tables	brown	nine	these
tables	brown	nine	those
tables	brown	six	these
tables	brown	six	those
tables	brown	two	these
tables	brown	two	those
tables	brown	five	those
tables	brown	three	these
tables	brown	four	these
tables	brown	four	those
tables	old	seven	these
tables	old	seven	those
tables	old	eight	these
tables	old	eight	those
tables	old	nine	these
tables	old	nine	those
tables	old	six	these
tables	old	six	those
tables	old	two	these
tables	old	two	those
tables	old	five	these
tables	old	five	those
tables	old	three	those
tables	old	four	these
tables	old	four	those
tables	small	seven	these
tables	small	seven	those
tables	small	eight	these
tables	small	eight	those
tables	small	nine	these
tables	small	nine	those
tables	small	six	these
tables	small	six	those
tables	small	two	these
tables	small	two	those
tables	small	five	those
tables	small	three	these
tables	small	four	these
tables	small	four	those
tables	grey	seven	these
tables	grey	seven	those
tables	grey	eight	these
tables	grey	eight	those
tables	grey	nine	these
tables	grey	nine	those
tables	grey	six	these
tables	grey	six	those
tables	grey	two	these
tables	grey	two	those
tables	grey	five	these
tables	grey	five	those
tables	grey	three	these
tables	grey	three	those
tables	grey	four	these
tables	grey	four	those
